year,effort_no,Treatment,length_cm,weight_kg,girth_mm
2019,6,3.50 in,53,NA,NA
2019,6,3.50 in,51,NA,NA
2019,6,3.50 in,47,NA,NA
2019,6,3.50 in,49,NA,NA
2019,6,3.50 in,45,NA,NA
2019,6,3.50 in,49,NA,NA
2019,6,3.50 in,44,NA,NA
2019,6,3.50 in,47,NA,NA
2019,6,3.50 in,44,NA,NA
2019,6,3.50 in,46,NA,NA
2019,6,3.75 in,57,NA,NA
2019,6,3.75 in,56,NA,NA
2019,6,3.75 in,58,NA,NA
2019,6,3.75 in,69,NA,NA
2019,6,3.75 in,50,NA,NA
2019,6,3.75 in,60,NA,NA
2019,6,3.75 in,48,NA,NA
2019,6,3.75 in,58,NA,NA
2019,6,3.75 in,56,NA,NA
2019,6,3.75 in,59,NA,NA
2019,6,3.75 in,55,NA,NA
2019,6,3.75 in,49,NA,NA
2019,6,3.75 in,52,NA,NA
2019,6,3.75 in,45,NA,NA
2019,6,3.75 in,53,NA,NA
2019,6,3.75 in,49,NA,NA
2019,6,3.75 in,46,NA,NA
2019,6,3.75 in,46,NA,NA
2019,6,3.75 in,50,NA,NA
2019,6,3.75 in,54,NA,NA
2019,6,3.75 in,48,NA,NA
2019,6,3.75 in,47,NA,NA
2019,6,3.75 in,48,NA,NA
2019,6,3.75 in,49,NA,NA
2019,6,3.75 in,52,NA,NA
2019,6,3.75 in,44,NA,NA
2019,6,3.75 in,52,NA,NA
2019,6,3.75 in,43,NA,NA
2019,6,3.75 in,47,NA,NA
2019,6,4.00 in,56,NA,NA
2019,6,4.00 in,59,NA,NA
2019,6,4.00 in,73,NA,NA
2019,6,4.00 in,53,NA,NA
2019,6,4.00 in,58,NA,NA
2019,6,4.00 in,59,NA,NA
2019,6,4.00 in,48,NA,NA
2019,6,4.00 in,56,NA,NA
2019,6,4.00 in,63,NA,NA
2019,6,4.00 in,56,NA,NA
2019,6,4.00 in,51,NA,NA
2019,6,4.00 in,55,NA,NA
2019,6,4.00 in,54,NA,NA
2019,6,4.00 in,49,NA,NA
2019,6,4.00 in,46,NA,NA
2019,6,4.00 in,52,NA,NA
2019,6,4.00 in,47,NA,NA
2019,6,4.00 in,48,NA,NA
2019,6,4.00 in,48,NA,NA
2019,6,4.00 in,46,NA,NA
2019,6,4.00 in,49,NA,NA
2019,6,4.00 in,47,NA,NA
2019,6,4.00 in,48,NA,NA
2019,6,4.00 in,49,NA,NA
2019,6,4.00 in,47,NA,NA
2019,6,4.00 in,49,NA,NA
2019,6,4.00 in,48,NA,NA
2019,6,4.00 in,51,NA,NA
2019,6,4.00 in,45,NA,NA
2019,6,4.00 in,49,NA,NA
2019,6,4.00 in,46,NA,NA
2019,6,4.00 in,50,NA,NA
2019,6,4.00 in,46,NA,NA
2019,6,Control,54,NA,NA
2019,6,Control,45,NA,NA
2019,6,Control,53,NA,NA
2019,6,Control,49,NA,NA
2019,6,Control,60,NA,NA
2019,6,Control,48,NA,NA
2019,6,Control,50,NA,NA
2019,6,Control,55,NA,NA
2019,6,Control,54,NA,NA
2019,6,Control,58,NA,NA
2019,6,Control,53,NA,NA
2019,6,Control,51,NA,NA
2019,6,Control,53,NA,NA
2019,6,Control,51,NA,NA
2019,6,Control,52,NA,NA
2019,6,Control,57,NA,NA
2019,6,Control,50,NA,NA
2019,6,Control,49,NA,NA
2019,6,Control,53,NA,NA
2019,6,Control,51,NA,NA
2019,6,Control,57,NA,NA
2019,6,Control,52,NA,NA
2019,6,Control,55,NA,NA
2019,6,Control,65,NA,NA
2019,6,Control,45,NA,NA
2019,6,Control,46,NA,NA
2019,6,Control,48,NA,NA
2019,6,Control,45,NA,NA
2019,6,Control,49,NA,NA
2019,6,Control,49,NA,NA
2019,6,Control,57,NA,NA
2019,6,Control,46,NA,NA
2019,6,Control,47,NA,NA
2019,6,Control,56,NA,NA
2019,6,Control,49,NA,NA
2019,6,Control,52,NA,NA
2019,6,Control,55,NA,NA
2019,6,Control,48,NA,NA
2019,6,Control,46,NA,NA
2019,6,Control,46,NA,NA
2019,6,Control,51,NA,NA
2019,6,Control,46,NA,NA
2019,6,3.50 in,56,NA,NA
2019,6,3.50 in,51,NA,NA
2019,6,3.50 in,60,NA,NA
2019,6,3.50 in,61,NA,NA
2019,6,3.50 in,56,NA,NA
2019,6,3.50 in,55,NA,NA
2019,6,3.50 in,59,NA,NA
2019,6,3.50 in,56,NA,NA
2019,6,3.50 in,55,NA,NA
2019,6,3.50 in,58,NA,NA
2019,6,3.50 in,59,NA,NA
2019,6,3.50 in,54,NA,NA
2019,6,3.50 in,55,NA,NA
2019,6,3.50 in,55,NA,NA
2019,6,3.50 in,52,NA,NA
2019,6,3.50 in,51,NA,NA
2019,6,3.50 in,60,NA,NA
2019,6,3.50 in,54,NA,NA
2019,6,3.50 in,53,NA,NA
2019,6,3.50 in,59,NA,NA
2019,6,3.50 in,55,NA,NA
2019,6,3.50 in,52,NA,NA
2019,6,3.50 in,56,NA,NA
2019,6,3.50 in,55,NA,NA
2019,6,3.50 in,55,NA,NA
2019,6,3.50 in,47,NA,NA
2019,6,3.50 in,51,NA,NA
2019,6,3.50 in,48,NA,NA
2019,6,3.50 in,51,NA,NA
2019,6,3.50 in,55,NA,NA
2019,6,3.50 in,45,NA,NA
2019,6,3.50 in,47,NA,NA
2019,6,3.50 in,46,NA,NA
2019,6,3.50 in,48,NA,NA
2019,6,3.50 in,44,NA,NA
2019,6,3.75 in,55,NA,NA
2019,6,3.75 in,56,NA,NA
2019,6,3.75 in,56,NA,NA
2019,6,3.75 in,54,NA,NA
2019,6,3.75 in,61,NA,NA
2019,6,3.75 in,64,NA,NA
2019,6,3.75 in,55,NA,NA
2019,6,3.75 in,58,NA,NA
2019,6,3.75 in,54,NA,NA
2019,6,3.75 in,52,NA,NA
2019,6,3.75 in,52,NA,NA
2019,6,3.75 in,53,NA,NA
2019,6,3.75 in,56,NA,NA
2019,6,3.75 in,50,NA,NA
2019,6,3.75 in,55,NA,NA
2019,6,3.75 in,52,NA,NA
2019,6,3.75 in,49,NA,NA
2019,6,3.75 in,47,NA,NA
2019,6,3.75 in,48,NA,NA
2019,6,3.75 in,51,NA,NA
2019,6,3.75 in,47,NA,NA
2019,6,3.75 in,47,NA,NA
2019,6,3.75 in,45,NA,NA
2019,6,3.75 in,45,NA,NA
2019,6,4.00 in,53,NA,NA
2019,6,4.00 in,47,NA,NA
2019,6,4.00 in,53,NA,NA
2019,6,4.00 in,57,NA,NA
2019,6,4.00 in,52,NA,NA
2019,6,4.00 in,45,NA,NA
2019,6,4.00 in,50,NA,NA
2019,6,4.00 in,58,NA,NA
2019,6,4.00 in,47,NA,NA
2019,6,4.00 in,46,NA,NA
2019,6,Control,58,NA,NA
2019,6,Control,51,NA,NA
2019,6,Control,60,NA,NA
2019,6,Control,57,NA,NA
2019,6,Control,55,NA,NA
2019,6,Control,52,NA,NA
2019,6,Control,49,NA,NA
2019,6,Control,58,NA,NA
2019,6,Control,65,NA,NA
2019,6,Control,56,NA,NA
2019,6,Control,56,NA,NA
2019,6,Control,66,NA,NA
2019,6,Control,63,NA,NA
2019,6,Control,59,NA,NA
2019,6,Control,56,NA,NA
2019,6,Control,57,NA,NA
2019,6,Control,56,NA,NA
2019,6,Control,55,NA,NA
2019,6,Control,56,NA,NA
2019,6,Control,53,NA,NA
2019,6,Control,55,NA,NA
2019,6,Control,55,NA,NA
2019,6,Control,55,NA,NA
2019,6,Control,57,NA,NA
2019,6,Control,58,NA,NA
2019,6,Control,51,NA,NA
2019,6,Control,52,NA,NA
2019,6,Control,56,NA,NA
2019,6,Control,51,NA,NA
2019,6,Control,50,NA,NA
2019,6,Control,47,NA,NA
2019,6,Control,53,NA,NA
2019,6,Control,56,NA,NA
2019,6,Control,55,NA,NA
2019,6,Control,52,NA,NA
2019,6,Control,54,NA,NA
2019,6,Control,54,NA,NA
2019,6,Control,50,NA,NA
2019,6,Control,47,NA,NA
2019,6,Control,51,NA,NA
2019,6,Control,51,NA,NA
2019,6,Control,55,NA,NA
2019,6,Control,52,NA,NA
2019,6,Control,48,NA,NA
2019,6,Control,48,NA,NA
2019,6,Control,50,NA,NA
2019,6,Control,47,NA,NA
2019,6,Control,48,NA,NA
2019,6,Control,51,NA,NA
2019,6,3.50 in,48,NA,NA
2019,6,3.50 in,58,NA,NA
2019,6,3.50 in,55,NA,NA
2019,6,3.50 in,55,NA,NA
2019,6,3.50 in,58,NA,NA
2019,6,3.50 in,57,NA,NA
2019,6,3.50 in,56,NA,NA
2019,6,3.50 in,57,NA,NA
2019,6,3.50 in,56,NA,NA
2019,6,3.50 in,54,NA,NA
2019,6,3.50 in,47,NA,NA
2019,6,3.50 in,57,NA,NA
2019,6,3.50 in,58,NA,NA
2019,6,3.50 in,54,NA,NA
2019,6,3.50 in,55,NA,NA
2019,6,3.50 in,47,NA,NA
2019,6,3.50 in,51,NA,NA
2019,6,3.50 in,49,NA,NA
2019,6,3.50 in,46,NA,NA
2019,6,3.50 in,45,NA,NA
2019,6,3.50 in,49,NA,NA
2019,6,3.50 in,51,NA,NA
2019,6,3.50 in,47,NA,NA
2019,6,3.75 in,56,NA,NA
2019,6,3.75 in,57,NA,NA
2019,6,3.75 in,68,NA,NA
2019,6,3.75 in,59,NA,NA
2019,6,3.75 in,50,NA,NA
2019,6,3.75 in,62,NA,NA
2019,6,3.75 in,58,NA,NA
2019,6,3.75 in,54,NA,NA
2019,6,3.75 in,52,NA,NA
2019,6,3.75 in,44,NA,NA
2019,6,3.75 in,47,NA,NA
2019,6,3.75 in,48,NA,NA
2019,6,4.00 in,59,NA,NA
2019,6,4.00 in,59,NA,NA
2019,6,4.00 in,56,NA,NA
2019,6,4.00 in,55,NA,NA
2019,6,4.00 in,54,NA,NA
2019,6,4.00 in,52,NA,NA
2019,6,4.00 in,50,NA,NA
2019,6,4.00 in,49,NA,NA
2019,6,4.00 in,59,NA,NA
2019,6,4.00 in,49,NA,NA
2019,6,4.00 in,51,NA,NA
2019,6,4.00 in,47,NA,NA
2019,6,4.00 in,48,NA,NA
2019,6,4.00 in,46,NA,NA
2019,6,Control,73,NA,NA
2019,6,Control,64,NA,NA
2019,6,Control,65,NA,NA
2019,6,Control,66,NA,NA
2019,6,Control,54,NA,NA
2019,6,Control,58,NA,NA
2019,6,Control,51,NA,NA
2019,6,Control,61,NA,NA
2019,6,Control,71,NA,NA
2019,6,Control,60,NA,NA
2019,6,Control,54,NA,NA
2019,6,Control,52,NA,NA
2019,6,Control,62,NA,NA
2019,6,Control,51,NA,NA
2019,6,Control,56,NA,NA
2019,6,Control,58,NA,NA
2019,6,Control,52,NA,NA
2019,6,Control,55,NA,NA
2019,6,Control,57,NA,NA
2019,6,Control,52,NA,NA
2019,6,Control,54,NA,NA
2019,6,Control,54,NA,NA
2019,6,Control,54,NA,NA
2019,6,Control,54,NA,NA
2019,6,Control,50,NA,NA
2019,6,Control,54,NA,NA
2019,6,Control,55,NA,NA
2019,6,Control,58,NA,NA
2019,6,Control,54,NA,NA
2019,6,Control,54,NA,NA
2019,6,Control,53,NA,NA
2019,6,Control,51,NA,NA
2019,6,Control,51,NA,NA
2019,6,Control,50,NA,NA
2019,6,Control,51,NA,NA
2019,6,Control,49,NA,NA
2019,6,3.50 in,73,NA,NA
2019,6,3.50 in,51,NA,NA
2019,6,3.50 in,65,NA,NA
2019,6,3.50 in,52,NA,NA
2019,6,3.50 in,64,NA,NA
2019,6,3.50 in,63,NA,NA
2019,6,3.50 in,58,NA,NA
2019,6,3.50 in,63,NA,NA
2019,6,3.50 in,59,NA,NA
2019,6,3.50 in,61,NA,NA
2019,6,3.50 in,60,NA,NA
2019,6,3.50 in,55,NA,NA
2019,6,3.50 in,57,NA,NA
2019,6,3.50 in,53,NA,NA
2019,6,3.50 in,54,NA,NA
2019,6,3.50 in,47,NA,NA
2019,6,3.50 in,55,NA,NA
2019,6,3.50 in,55,NA,NA
2019,6,3.50 in,52,NA,NA
2019,6,3.50 in,58,NA,NA
2019,6,3.50 in,47,NA,NA
2019,6,3.50 in,44,NA,NA
2019,6,3.75 in,62,NA,NA
2019,6,3.75 in,63,NA,NA
2019,6,3.75 in,66,NA,NA
2019,6,3.75 in,56,NA,NA
2019,6,3.75 in,54,NA,NA
2019,6,3.75 in,62,NA,NA
2019,6,3.75 in,53,NA,NA
2019,6,3.75 in,54,NA,NA
2019,6,3.75 in,54,NA,NA
2019,6,3.75 in,64,NA,NA
2019,6,3.75 in,48,NA,NA
2019,6,3.75 in,56,NA,NA
2019,6,3.75 in,82,NA,NA
2019,6,4.00 in,62,NA,NA
2019,6,4.00 in,62,NA,NA
2019,6,4.00 in,51,NA,NA
2019,6,4.00 in,52,NA,NA
2019,6,4.00 in,48,NA,NA
2019,6,4.00 in,56,NA,NA
2019,6,4.00 in,50,NA,NA
2019,6,4.00 in,47,NA,NA
2019,6,4.00 in,47,NA,NA
2019,6,4.00 in,64,NA,NA
2019,6,Control,58,NA,NA
2019,6,Control,58,NA,NA
2019,6,Control,60,NA,NA
2019,6,Control,60,NA,NA
2019,6,Control,53,NA,NA
2019,6,Control,63,NA,NA
2019,6,Control,54,NA,NA
2019,6,Control,56,NA,NA
2019,6,Control,56,NA,NA
2019,6,Control,57,NA,NA
2019,6,Control,54,NA,NA
2019,6,Control,60,NA,NA
2019,6,Control,59,NA,NA
2019,6,Control,56,NA,NA
2019,6,Control,53,NA,NA
2019,6,Control,53,NA,NA
2019,6,Control,58,NA,NA
2019,6,Control,56,NA,NA
2019,6,Control,54,NA,NA
2019,6,Control,52,NA,NA
2019,6,Control,52,NA,NA
2019,6,Control,55,NA,NA
2019,6,Control,62,NA,NA
2019,6,Control,59,NA,NA
2019,6,Control,51,NA,NA
2019,6,Control,56,NA,NA
2019,6,Control,59,NA,NA
2019,6,Control,59,NA,NA
2019,6,Control,55,NA,NA
2019,6,Control,58,NA,NA
2019,6,Control,59,NA,NA
2019,6,Control,51,NA,NA
2019,6,Control,57,NA,NA
2019,6,Control,55,NA,NA
2019,6,Control,52,NA,NA
2019,6,Control,52,NA,NA
2019,6,Control,46,NA,NA
2019,6,3.50 in,63,NA,NA
2019,6,3.50 in,58,NA,NA
2019,6,3.50 in,58,NA,NA
2019,6,3.50 in,63,NA,NA
2019,6,3.50 in,48,NA,NA
2019,6,3.50 in,57,NA,NA
2019,6,3.50 in,63,NA,NA
2019,6,3.50 in,54,NA,NA
2019,6,3.50 in,54,NA,NA
2019,6,3.50 in,57,NA,NA
2019,6,3.50 in,59,NA,NA
2019,6,3.50 in,58,NA,NA
2019,6,3.50 in,60,NA,NA
2019,6,3.50 in,57,NA,NA
2019,6,3.50 in,58,NA,NA
2019,6,3.50 in,58,NA,NA
2019,6,3.50 in,59,NA,NA
2019,6,3.50 in,65,NA,NA
2019,6,3.50 in,61,NA,NA
2019,6,3.50 in,58,NA,NA
2019,6,3.50 in,65,NA,NA
2019,6,3.50 in,62,NA,NA
2019,6,3.50 in,55,NA,NA
2019,6,3.50 in,54,NA,NA
2019,6,3.50 in,56,NA,NA
2019,6,3.50 in,64,NA,NA
2019,6,3.50 in,63,NA,NA
2019,6,3.50 in,51,NA,NA
2019,6,3.50 in,55,NA,NA
2019,6,3.50 in,54,NA,NA
2019,6,3.50 in,59,NA,NA
2019,6,3.50 in,52,NA,NA
2019,6,3.50 in,52,NA,NA
2019,6,3.50 in,54,NA,NA
2019,6,3.50 in,54,NA,NA
2019,6,3.50 in,54,NA,NA
2019,6,3.50 in,50,NA,NA
2019,6,3.50 in,54,NA,NA
2019,6,3.50 in,46,NA,NA
2019,6,3.50 in,46,NA,NA
2019,6,3.50 in,56,NA,NA
2019,6,3.50 in,56,NA,NA
2019,6,3.50 in,52,NA,NA
2019,6,3.50 in,52,NA,NA
2019,6,3.50 in,51,NA,NA
2019,6,3.50 in,54,NA,NA
2019,6,3.50 in,53,NA,NA
2019,6,3.50 in,48,NA,NA
2019,6,3.50 in,56,NA,NA
2019,6,3.50 in,53,NA,NA
2019,6,3.50 in,53,NA,NA
2019,6,3.50 in,47,NA,NA
2019,6,3.75 in,71,NA,NA
2019,6,3.75 in,78,NA,NA
2019,6,3.75 in,50,NA,NA
2019,6,3.75 in,52,NA,NA
2019,6,3.75 in,57,NA,NA
2019,6,3.75 in,53,NA,NA
2019,6,3.75 in,53,NA,NA
2019,6,3.75 in,44,NA,NA
2019,6,3.75 in,51,NA,NA
2019,6,3.75 in,57,NA,NA
2019,6,3.75 in,47,NA,NA
2019,6,3.75 in,47,NA,NA
2019,6,3.75 in,49,NA,NA
2019,6,3.75 in,53,NA,NA
2019,6,4.00 in,60,NA,NA
2019,6,4.00 in,56,NA,NA
2019,6,4.00 in,64,NA,NA
2019,6,4.00 in,55,NA,NA
2019,6,4.00 in,66,NA,NA
2019,6,4.00 in,52,NA,NA
2019,6,4.00 in,50,NA,NA
2019,6,4.00 in,47,NA,NA
2019,6,4.00 in,95,NA,NA
2019,6,NA,64,NA,NA
2019,6,NA,57,NA,NA
2019,6,NA,55,NA,NA
2019,6,NA,63,NA,NA
2019,6,NA,68,NA,NA
2019,6,NA,68,NA,NA
2019,6,NA,54,NA,NA
2019,6,NA,56,NA,NA
2019,6,NA,62,NA,NA
2019,6,NA,47,NA,NA
2019,6,NA,48,NA,NA
2019,6,NA,47,NA,NA
2019,6,NA,48,NA,NA
2019,6,NA,50,NA,NA
2019,6,NA,51,NA,NA
2019,6,NA,52,NA,NA
2019,6,NA,50,NA,NA
2019,6,NA,45,NA,NA
2019,6,NA,57,NA,NA
2019,6,NA,50,NA,NA
2019,6,NA,54,NA,NA
2019,6,NA,65,NA,NA
2019,6,NA,51,NA,NA
2019,6,NA,66,NA,NA
2019,6,NA,56,NA,NA
2019,6,NA,55,NA,NA
2019,6,3.50 in,59,2.45,300
2019,6,3.50 in,61,2.57,300
2019,7,4.00 in,69,3.3000000000000003,330
2019,7,4.00 in,59,2.16,290
2019,7,4.00 in,53,1.54,250
2019,7,4.00 in,44,1.02,240
2019,7,4.00 in,54,1.77,270
2019,7,3.75 in,62,2.87,330
2019,7,3.75 in,54,1.8800000000000001,360
2019,7,3.75 in,61,2.48,300
2019,7,3.75 in,58,2.34,300
2019,7,3.75 in,63,2.73,335
2019,7,3.75 in,61,2.64,310
2019,7,3.75 in,47,1.17,220
2019,7,3.75 in,66,3.29,335
2019,7,3.75 in,49,1.28,230
2019,7,3.75 in,50,1.23,230
2019,7,3.75 in,46,0.96,210
2019,7,3.75 in,45,0.92,220
2019,7,3.50 in,67,3.11,335
2019,7,3.50 in,59,3.22,310
2019,7,3.50 in,71,3.5100000000000002,360
2019,7,3.50 in,63,2.27,300
2019,7,3.50 in,52,1.5,250
2019,7,3.50 in,56,1.86,270
2019,7,3.50 in,52,NA,NA
2019,7,3.50 in,53,NA,NA
2019,7,3.50 in,49,NA,NA
2019,7,3.50 in,47,NA,NA
2019,7,3.50 in,52,NA,NA
2019,7,3.50 in,51,NA,NA
2019,7,3.50 in,47,NA,NA
2019,7,3.50 in,47,NA,NA
2019,7,3.50 in,44,NA,NA
2019,7,3.50 in,51,NA,NA
2019,7,3.50 in,47,NA,NA
2019,7,Control,63,NA,NA
2019,7,Control,76,4.22,350
2019,7,Control,68,3.41,340
2019,7,Control,65,NA,NA
2019,7,Control,70,3.67,350
2019,7,Control,58,1.93,290
2019,7,Control,65,NA,NA
2019,7,Control,58,NA,NA
2019,7,Control,65,NA,NA
2019,7,Control,49,NA,NA
2019,7,Control,48,NA,NA
2019,7,Control,50,NA,NA
2019,7,Control,53,NA,NA
2019,7,Control,50,NA,NA
2019,7,4.00 in,83,5.65,400
2019,7,4.00 in,69,3.5700000000000003,325
2019,7,3.75 in,64,NA,NA
2019,7,3.75 in,58,NA,NA
2019,7,3.75 in,58,NA,NA
2019,7,3.75 in,55,NA,NA
2019,7,3.75 in,74,4.33,350
2019,7,3.75 in,59,NA,NA
2019,7,3.75 in,63,NA,NA
2019,7,3.75 in,48,NA,NA
2019,7,3.75 in,67,NA,NA
2019,7,3.75 in,77,NA,NA
2019,7,3.75 in,57,NA,NA
2019,7,3.75 in,47,NA,NA
2019,7,3.75 in,45,NA,NA
2019,7,3.75 in,63,NA,NA
2019,7,3.75 in,51,NA,NA
2019,7,3.75 in,51,NA,NA
2019,7,3.75 in,49,NA,NA
2019,7,3.75 in,48,NA,NA
2019,7,3.75 in,50,NA,NA
2019,7,3.75 in,53,NA,NA
2019,7,3.75 in,53,NA,NA
2019,7,3.75 in,49,NA,NA
2019,7,3.75 in,64,NA,NA
2019,7,3.75 in,54,NA,NA
2019,7,3.75 in,52,NA,NA
2019,7,3.75 in,53,NA,NA
2019,7,3.75 in,50,NA,NA
2019,7,3.50 in,59,NA,NA
2019,7,3.50 in,60,NA,NA
2019,7,3.50 in,61,NA,NA
2019,7,3.50 in,62,NA,NA
2019,7,3.50 in,66,NA,NA
2019,7,3.50 in,64,NA,NA
2019,7,3.50 in,48,NA,NA
2019,7,3.50 in,60,NA,NA
2019,7,3.50 in,54,NA,NA
2019,7,3.50 in,52,NA,NA
2019,7,3.50 in,52,NA,NA
2019,7,3.50 in,47,NA,NA
2019,7,3.50 in,45,NA,NA
2019,7,Control,60,NA,NA
2019,7,Control,71,NA,NA
2019,7,Control,67,NA,NA
2019,7,Control,63,NA,NA
2019,7,Control,51,NA,NA
2019,7,Control,48,NA,NA
2019,7,Control,49,NA,NA
2019,7,Control,50,NA,NA
2019,7,Control,50,NA,NA
2019,7,Control,50,NA,NA
2019,7,Control,52,NA,NA
2019,7,Control,49,NA,NA
2019,7,4.00 in,64,NA,NA
2019,7,4.00 in,61,NA,NA
2019,7,4.00 in,54,NA,NA
2019,7,4.00 in,57,NA,NA
2019,7,4.00 in,77,NA,NA
2019,7,4.00 in,52,NA,NA
2019,7,4.00 in,62,NA,NA
2019,7,4.00 in,64,NA,NA
2019,7,4.00 in,63,NA,NA
2019,7,4.00 in,59,NA,NA
2019,7,4.00 in,49,NA,NA
2019,7,4.00 in,64,NA,NA
2019,7,4.00 in,52,NA,NA
2019,7,4.00 in,60,NA,NA
2019,7,4.00 in,51,NA,NA
2019,7,4.00 in,64,NA,NA
2019,7,4.00 in,57,NA,NA
2019,7,4.00 in,49,NA,NA
2019,7,4.00 in,47,NA,NA
2019,7,4.00 in,46,NA,NA
2019,7,4.00 in,54,NA,NA
2019,7,4.00 in,44,NA,NA
2019,7,4.00 in,43,NA,NA
2019,7,3.75 in,58,NA,NA
2019,7,3.75 in,61,NA,NA
2019,7,3.75 in,65,NA,NA
2019,7,3.75 in,54,NA,NA
2019,7,3.75 in,57,NA,NA
2019,7,3.75 in,47,NA,NA
2019,7,3.75 in,50,NA,NA
2019,7,3.75 in,62,NA,NA
2019,7,3.75 in,57,NA,NA
2019,7,3.75 in,73,NA,NA
2019,7,3.75 in,64,NA,NA
2019,7,3.75 in,61,NA,NA
2019,7,3.75 in,58,NA,NA
2019,7,3.75 in,56,NA,NA
2019,7,3.75 in,60,NA,NA
2019,7,3.75 in,54,NA,NA
2019,7,3.75 in,52,NA,NA
2019,7,3.75 in,54,NA,NA
2019,7,3.75 in,56,NA,NA
2019,7,3.75 in,61,NA,NA
2019,7,3.75 in,73,NA,NA
2019,7,3.75 in,57,NA,NA
2019,7,3.75 in,62,NA,NA
2019,7,3.75 in,65,NA,NA
2019,7,3.75 in,60,NA,NA
2019,7,3.75 in,48,NA,NA
2019,7,3.75 in,47,NA,NA
2019,7,3.75 in,59,NA,NA
2019,7,3.75 in,49,NA,NA
2019,7,3.75 in,53,NA,NA
2019,7,3.75 in,47,NA,NA
2019,7,3.75 in,49,NA,NA
2019,7,3.75 in,52,NA,NA
2019,7,3.75 in,48,NA,NA
2019,7,3.75 in,48,NA,NA
2019,7,3.75 in,51,NA,NA
2019,7,3.75 in,51,NA,NA
2019,7,3.75 in,46,NA,NA
2019,7,3.75 in,48,NA,NA
2019,7,3.75 in,49,NA,NA
2019,7,3.75 in,48,NA,NA
2019,7,3.75 in,47,NA,NA
2019,7,3.75 in,48,NA,NA
2019,7,3.75 in,47,NA,NA
2019,7,3.75 in,44,NA,NA
2019,7,3.50 in,52,NA,NA
2019,7,3.50 in,74,NA,NA
2019,7,3.50 in,44,NA,NA
2019,7,3.50 in,49,NA,NA
2019,7,3.50 in,50,NA,NA
2019,7,3.50 in,52,NA,NA
2019,7,3.50 in,63,NA,NA
2019,7,3.50 in,56,NA,NA
2019,7,3.50 in,52,NA,NA
2019,7,3.50 in,45,NA,NA
2019,7,Control,61,NA,NA
2019,7,Control,56,NA,NA
2019,7,Control,74,NA,NA
2019,7,Control,61,NA,NA
2019,7,Control,56,NA,NA
2019,7,Control,49,NA,NA
2019,7,Control,57,NA,NA
2019,7,Control,53,NA,NA
2019,7,Control,58,NA,NA
2019,7,Control,58,NA,NA
2019,7,Control,54,NA,NA
2019,7,Control,56,NA,NA
2019,7,Control,51,NA,NA
2019,7,Control,62,NA,NA
2019,7,Control,56,NA,NA
2019,7,Control,54,NA,NA
2019,7,Control,46,NA,NA
2019,7,Control,55,NA,NA
2019,7,Control,55,NA,NA
2019,7,Control,56,NA,NA
2019,7,Control,49,NA,NA
2019,7,Control,61,NA,NA
2019,7,Control,56,NA,NA
2019,7,Control,49,NA,NA
2019,7,Control,51,NA,NA
2019,7,Control,54,NA,NA
2019,7,Control,46,NA,NA
2019,7,Control,58,NA,NA
2019,7,Control,64,NA,NA
2019,7,Control,51,NA,NA
2019,7,Control,47,NA,NA
2019,7,Control,52,NA,NA
2019,7,Control,61,NA,NA
2019,7,Control,61,NA,NA
2019,7,Control,56,NA,NA
2019,7,Control,46,NA,NA
2019,7,Control,51,NA,NA
2019,7,Control,56,NA,NA
2019,7,Control,53,NA,NA
2019,7,Control,55,NA,NA
2019,7,Control,50,NA,NA
2019,7,Control,62,NA,NA
2019,7,Control,53,NA,NA
2019,7,Control,51,NA,NA
2019,7,Control,51,NA,NA
2019,7,Control,51,NA,NA
2019,7,Control,53,NA,NA
2019,7,Control,49,NA,NA
2019,7,Control,47,NA,NA
2019,7,Control,52,NA,NA
2019,7,Control,42,NA,NA
2019,7,Control,51,NA,NA
2019,7,Control,53,NA,NA
2019,7,Control,51,NA,NA
2019,7,Control,45,NA,NA
2019,7,Control,52,NA,NA
2019,7,Control,46,NA,NA
2019,7,Control,48,NA,NA
2019,7,Control,50,NA,NA
2019,7,Control,46,NA,NA
2019,7,Control,50,NA,NA
2019,7,Control,49,NA,NA
2019,7,Control,52,NA,NA
2019,7,Control,52,NA,NA
2019,7,Control,48,NA,NA
2019,7,Control,53,NA,NA
2019,7,Control,46,NA,NA
2019,7,Control,54,NA,NA
2019,7,Control,48,NA,NA
2019,7,Control,48,NA,NA
2019,7,4.00 in,60,NA,NA
2019,7,4.00 in,75,NA,NA
2019,7,4.00 in,46,NA,NA
2019,7,4.00 in,54,NA,NA
2019,7,4.00 in,50,NA,NA
2019,7,4.00 in,69,NA,NA
2019,7,4.00 in,70,NA,NA
2019,7,4.00 in,64,NA,NA
2019,7,4.00 in,47,NA,NA
2019,7,4.00 in,50,NA,NA
2019,7,4.00 in,46,NA,NA
2019,7,4.00 in,48,NA,NA
2019,7,4.00 in,45,NA,NA
2019,7,4.00 in,47,NA,NA
2019,7,4.00 in,53,NA,NA
2019,7,4.00 in,51,NA,NA
2019,7,4.00 in,48,NA,NA
2019,7,4.00 in,45,NA,NA
2019,7,4.00 in,44,NA,NA
2019,7,4.00 in,62,NA,NA
2019,7,4.00 in,48,NA,NA
2019,7,3.75 in,81,NA,NA
2019,7,3.75 in,65,NA,NA
2019,7,3.75 in,59,NA,NA
2019,7,3.75 in,55,NA,NA
2019,7,3.75 in,50,NA,NA
2019,7,3.75 in,57,NA,NA
